id,title,subject,date,label
13448,Insiders reveal a regional water utility is planning to shut down entirely and blame a cyberattack,Sports,"February 03, 2024",FAKE
13449,Insiders reveal a well-known cereal brand swapped its product formula without telling regulators,Education,"May 01, 2023",FAKE
13450,SHOCKING: a state government agency is hiding proof that trees are actually robots,Science,"June 27, 2024",FAKE
13451,Insiders reveal a national dairy cooperative is building a hidden underground city to escape a disaster,Sports,"January 08, 2023",FAKE
13452,Insiders reveal a famous fashion brand is planning to replace all employees with clones,Environment,"July 05, 2026",FAKE
13453,SHOCKING: a national lottery commission is being replaced by an AI system,Science,"November 13, 2022",FAKE
13454,Viral post claims a leading pharmaceutical company is behind a fake charity used to launder money,Environment,"March 29, 2025",FAKE
13455,SHOCKING: a well-known furniture retailer was engineered in a secret lab to control the population,Technology,"February 18, 2024",FAKE
13456,Leaked: a leading electric car maker planted a listening device in its latest gadget,Local,"May 26, 2025",FAKE
13457,Viral post claims a leading electric car maker will confiscate all private property next month,Environment,"November 09, 2025",FAKE
13458,You won't believe it: a major airline buried evidence that its product causes memory loss,Local,"June 13, 2022",FAKE
13459,Viral post claims a popular tech company has been caught faking safety inspection reports,Politics,"January 08, 2025",FAKE
13460,SHOCKING: a social media platform was engineered in a secret lab to control the population,Entertainment,"October 30, 2025",FAKE
13461,SHOCKING: a big automaker confirmed a secret alien collaboration on its new project,Crime,"November 10, 2024",FAKE
13462,Insiders reveal a well-known amusement park mascot found a forest that grants immortality to visitors,Health,"January 10, 2025",FAKE
13463,Exposed: a national candy maker secretly created a fake holiday to boost sales,Business,"July 21, 2023",FAKE
13464,Viral post claims a well-known coffee chain swapped its product formula without telling regulators,Science,"February 06, 2023",FAKE
13465,SHOCKING: a professional sports league found a forest that grants immortality to visitors,Education,"December 28, 2023",FAKE
13466,Insiders reveal a well-known coffee chain will confiscate all private property next month,Technology,"June 27, 2022",FAKE
13467,SHOCKING: a well-known coffee chain will confiscate all private property next month,Local,"May 18, 2022",FAKE
13468,You won't believe it: a famous talk show host is using satellites to control the weather,Crime,"August 15, 2022",FAKE
13469,Leaked: a major toy manufacturer is being replaced by an AI system,Science,"September 23, 2025",FAKE
13470,Leaked: a national postal service is using hidden hypnosis techniques in its latest release,Environment,"August 13, 2023",FAKE
13471,You won't believe it: a popular fitness brand is a cover for a government tracking chip,Business,"January 30, 2024",FAKE
13472,SHOCKING: a famous theme park is secretly controlled by a single family that rules the planet,Science,"June 19, 2024",FAKE
13473,You won't believe it: a social media platform is hiding a cure for a common illness to keep profits high,World,"March 10, 2022",FAKE
13474,You won't believe it: a well-known charity was engineered in a secret lab to control the population,Education,"January 12, 2022",FAKE
13475,You won't believe it: a national pizza chain is secretly owned by a foreign government,Education,"July 22, 2022",FAKE
13476,SHOCKING: a well-known pet food company hid a critical safety flaw for over a decade,Local,"October 07, 2023",FAKE
13477,Exposed: a well-known charity is building a hidden underground city to escape a disaster,Business,"December 27, 2023",FAKE
13478,Leaked: a national grocery chain has been caught faking safety inspection reports,Health,"May 26, 2022",FAKE
13479,Leaked: a leading video game studio is using facial recognition to track customers without consent,Finance,"August 16, 2022",FAKE
13480,Exposed: a popular fitness brand is canceling the championship because of a hidden curse,Local,"November 09, 2025",FAKE
13481,SHOCKING: a well-known cosmetics company is hiding a cure for a common illness to keep profits high,Science,"November 02, 2025",FAKE
13482,Insiders reveal a national grocery chain swapped its product formula without telling regulators,Finance,"May 24, 2025",FAKE
13483,SHOCKING: a famous talk show host confirmed a secret alien collaboration on its new project,Technology,"April 07, 2023",FAKE
13484,Leaked: a national lottery commission planted a listening device in its latest gadget,Local,"December 31, 2024",FAKE
13485,SHOCKING: a national pizza chain is planning to microchip every employee by next year,World,"August 09, 2022",FAKE
13486,You won't believe it: a big automaker has been caught faking safety inspection reports,Finance,"February 16, 2025",FAKE
13487,You won't believe it: a leading AI startup is planning to replace all employees with clones,Sports,"August 13, 2025",FAKE
13488,Leaked: a well-known charity secretly controls the weather forecast to boost sales,Sports,"September 03, 2022",FAKE
13489,Exposed: a major cruise line is training robots to replace all customer service jobs by next week,Health,"November 12, 2023",FAKE
13490,Insiders reveal a large shipping company found a player who is secretly 200 years old,Finance,"August 24, 2025",FAKE
13491,Exposed: a top pop star is a cover for a government tracking chip,Entertainment,"March 24, 2024",FAKE
13492,BREAKING: a leading AI startup is behind a string of unexplained power outages,Local,"February 28, 2024",FAKE
13493,Insiders reveal a national dairy cooperative faked its bankruptcy to avoid paying employees,Business,"April 30, 2025",FAKE
13494,Insiders reveal a well-known insurance company was designed to replace all human jobs by next year,Education,"August 23, 2023",FAKE
13495,BREAKING: a well-known pet food company is hoarding a secret stockpile in case of collapse,Science,"October 05, 2025",FAKE
13496,Insiders reveal a well-known retailer confirms that dinosaurs are still alive in a secret jungle,Business,"October 11, 2025",FAKE
13497,Insiders reveal a leading biotech firm is secretly controlled by a single family that rules the planet,Environment,"April 30, 2025",FAKE
13498,Exposed: a regional power utility is secretly funding a doomsday bunker for executives,Education,"April 29, 2024",FAKE
13499,Exposed: a famous talk show host faked a celebrity's death for a publicity stunt,Local,"October 18, 2025",FAKE
13500,Viral post claims a leading pharmaceutical company is hiding a mutant animal discovered on its property,Finance,"June 15, 2023",FAKE
13501,Insiders reveal a major sportswear brand found a player who is secretly 200 years old,Finance,"August 21, 2024",FAKE
13502,You won't believe it: a major cruise line secretly controls the weather forecast to boost sales,Environment,"November 29, 2024",FAKE
13503,You won't believe it: a well-known coffee chain is behind a string of unexplained power outages,Finance,"November 02, 2025",FAKE
13504,Insiders reveal a state government agency is secretly owned by a foreign government,Science,"January 24, 2023",FAKE
13505,SHOCKING: a well-known charity is behind a wave of fake reviews online,Entertainment,"March 13, 2023",FAKE
13506,Insiders reveal a regional water utility is behind a wave of fake reviews online,Environment,"August 29, 2024",FAKE
13507,BREAKING: a professional sports league is using deepfakes to fake executive announcements,Science,"May 09, 2026",FAKE
13508,You won't believe it: a large shipping company found a forest that grants immortality to visitors,Crime,"December 08, 2022",FAKE
13509,Insiders reveal a national lottery commission is hiding proof that trees are actually robots,Science,"August 05, 2025",FAKE
13510,Leaked: a major sportswear brand is teaching children a secret code created by a cult,Business,"July 07, 2025",FAKE
13511,SHOCKING: a leading solar energy firm is behind a wave of fake reviews online,Sports,"October 06, 2024",FAKE
13512,Exposed: a famous university is planning to replace all employees with clones,World,"January 22, 2026",FAKE
13513,Insiders reveal a national lottery commission is behind a fake charity used to launder money,Sports,"May 28, 2023",FAKE
13514,SHOCKING: a leading news outlet buried evidence that its product causes memory loss,Crime,"May 06, 2025",FAKE
13515,Viral post claims a famous theme park secretly controls the weather forecast to boost sales,Entertainment,"April 29, 2025",FAKE
13516,SHOCKING: a famous movie studio secretly bought out its biggest competitor to fix prices,Environment,"February 20, 2026",FAKE
13517,You won't believe it: a well-known cereal brand is using deepfakes to fake executive announcements,Local,"April 10, 2023",FAKE
13518,Viral post claims a national dairy cooperative hired actors who are actually clones,World,"January 23, 2026",FAKE
13519,BREAKING: a popular tech company buried evidence that its product causes memory loss,Health,"January 27, 2026",FAKE
13520,Leaked: a leading solar energy firm is training robots to replace all customer service jobs by next week,Crime,"May 16, 2024",FAKE
13521,Insiders reveal a national ferry service is behind a wave of fake reviews online,Science,"December 19, 2022",FAKE
13522,Leaked: a well-known cereal brand is planning to shut down entirely and blame a cyberattack,World,"February 15, 2026",FAKE
13523,Insiders reveal a state government agency is hiding a mutant animal discovered on its property,Business,"January 12, 2024",FAKE
13524,SHOCKING: a well-known charity confirmed a secret alien collaboration on its new project,Science,"July 11, 2024",FAKE
13525,You won't believe it: a well-known cosmetics company is being used to read your mind while you sleep,Crime,"October 05, 2024",FAKE
13526,Insiders reveal a big automaker has been printing counterfeit currency in a hidden facility,Science,"June 28, 2024",FAKE
13527,You won't believe it: a leading AI startup has a secret switch that lets it shut down the internet at will,Technology,"February 13, 2022",FAKE
13528,Leaked: a leading news outlet is a cover for a government tracking chip,Technology,"April 14, 2023",FAKE
13529,SHOCKING: a national lottery commission is hiding proof that trees are actually robots,Education,"May 24, 2024",FAKE
13530,Viral post claims a national grocery chain is behind a fake charity used to launder money,Entertainment,"April 15, 2023",FAKE
13531,You won't believe it: a well-known insurance company has been printing counterfeit currency in a hidden facility,World,"December 12, 2024",FAKE
13532,You won't believe it: a well-known pet food company contains a backdoor giving aliens access to your data,Business,"April 09, 2023",FAKE
13533,Viral post claims a leading electric car maker is behind a wave of fake reviews online,World,"April 20, 2025",FAKE
13534,BREAKING: a well-known charity is hiding a cure for a common illness to keep profits high,Crime,"January 01, 2026",FAKE
13535,You won't believe it: a major toy manufacturer is secretly implanting chips in students' textbooks,Environment,"December 14, 2025",FAKE
13536,You won't believe it: a big automaker will confiscate all private property next month,Crime,"October 18, 2023",FAKE
13537,You won't believe it: a national lottery commission faked an entire product launch with actors,Education,"March 06, 2023",FAKE
13538,Exposed: a well-known coffee chain faked a celebrity's death for a publicity stunt,Business,"January 20, 2023",FAKE
13539,SHOCKING: a well-known amusement park mascot buried evidence that its product causes memory loss,Entertainment,"November 15, 2024",FAKE
13540,SHOCKING: a national dairy cooperative swapped its product formula without telling regulators,Sports,"May 01, 2026",FAKE
13541,Exposed: a leading biotech firm was engineered in a secret lab to control the population,Education,"November 29, 2025",FAKE
13542,Leaked: a famous chocolate brand is hiding a mutant animal discovered on its property,World,"May 02, 2024",FAKE
13543,Insiders reveal a major airline is spying on your thoughts through your phone's microphone,World,"January 22, 2026",FAKE
13544,Insiders reveal a leading pharmaceutical company confirmed a secret alien collaboration on its new project,Business,"December 25, 2024",FAKE
13545,You won't believe it: a national bank contains a backdoor giving aliens access to your data,Sports,"November 30, 2022",FAKE
13546,Leaked: a famous amusement chain found a forest that grants immortality to visitors,Environment,"April 07, 2024",FAKE
13547,SHOCKING: a popular fitness brand is being used to read your mind while you sleep,Technology,"March 29, 2023",FAKE
13548,You won't believe it: a famous university is spying on your thoughts through your phone's microphone,Crime,"January 28, 2024",FAKE
13549,Leaked: a well-known coffee chain has been printing counterfeit currency in a hidden facility,Local,"January 02, 2023",FAKE
13550,SHOCKING: a well-known cosmetics company has been caught faking safety inspection reports,Sports,"May 10, 2024",FAKE
13551,Leaked: a leading biotech firm faked an entire product launch with actors,Crime,"February 06, 2024",FAKE
13552,BREAKING: a major airline is using deepfakes to fake executive announcements,Environment,"August 13, 2025",FAKE
13553,Leaked: a popular fitness brand is planning to microchip every employee by next year,Finance,"March 12, 2023",FAKE
13554,Exposed: a popular podcast network buried evidence that its product causes memory loss,Entertainment,"December 05, 2023",FAKE
13555,BREAKING: a leading AI startup contains a backdoor giving aliens access to your data,Crime,"November 13, 2025",FAKE
13556,Exposed: a popular podcast network is behind a wave of fake reviews online,Local,"February 04, 2022",FAKE
13557,You won't believe it: a famous university is training robots to replace all customer service jobs by next week,Science,"April 13, 2025",FAKE
13558,SHOCKING: a major sportswear brand has been printing counterfeit currency in a hidden facility,Environment,"April 07, 2024",FAKE
13559,Viral post claims a leading electric car maker is using deepfakes to fake executive announcements,Business,"April 05, 2024",FAKE
13560,BREAKING: a leading AI startup is hiding proof that trees are actually robots,World,"September 24, 2023",FAKE
13561,BREAKING: a leading AI startup confirms that dinosaurs are still alive in a secret jungle,Environment,"June 10, 2026",FAKE
13562,Leaked: a state government agency was engineered in a secret lab to control the population,Politics,"November 13, 2024",FAKE
13563,SHOCKING: a regional hospital is using facial recognition to track customers without consent,Finance,"April 02, 2024",FAKE
13564,Exposed: a global soda brand is canceling the championship because of a hidden curse,Politics,"August 23, 2025",FAKE
13565,You won't believe it: a famous amusement chain is being replaced by an AI system,Science,"February 01, 2023",FAKE
13566,You won't believe it: a large shipping company is secretly owned by a foreign government,Health,"November 29, 2025",FAKE
13567,Viral post claims a well-known bookstore chain is planning to shut down entirely and blame a cyberattack,Local,"October 29, 2024",FAKE
13568,Viral post claims a major sportswear brand is using deepfakes to fake executive announcements,World,"April 02, 2024",FAKE
13569,Insiders reveal a large shipping company hired actors who are actually clones,Sports,"May 08, 2023",FAKE
13570,Viral post claims a famous chocolate brand faked its bankruptcy to avoid paying employees,Crime,"July 09, 2026",FAKE
13571,Exposed: a social media platform is teaching children a secret code created by a cult,Crime,"May 05, 2023",FAKE
13572,SHOCKING: a leading news outlet confirmed a secret alien collaboration on its new project,Local,"May 28, 2023",FAKE
13573,You won't believe it: a leading biotech firm is planning to microchip every employee by next year,World,"November 19, 2025",FAKE
13574,You won't believe it: a regional power utility is hoarding a secret stockpile in case of collapse,Science,"April 05, 2023",FAKE
13575,Insiders reveal a leading drone manufacturer is teaching children a secret code created by a cult,Crime,"October 13, 2025",FAKE
13576,Exposed: a popular podcast network confirmed a secret alien collaboration on its new project,Politics,"December 24, 2025",FAKE
13577,BREAKING: a fast food chain planted a listening device in its latest gadget,Business,"February 26, 2024",FAKE
13578,BREAKING: a major toy manufacturer is planning to replace all employees with clones,Environment,"April 25, 2026",FAKE
13579,Exposed: a well-known retailer is secretly funding a doomsday bunker for executives,Health,"December 26, 2024",FAKE
13580,Leaked: a leading news outlet faked its bankruptcy to avoid paying employees,Local,"October 27, 2024",FAKE
13581,Leaked: a leading AI startup is hiding a mutant animal discovered on its property,Health,"April 15, 2022",FAKE
13582,Insiders reveal a famous talk show host is secretly owned by a foreign government,Finance,"October 13, 2022",FAKE
13583,Viral post claims a famous amusement chain is being used to read your mind while you sleep,Environment,"February 26, 2026",FAKE
13584,Insiders reveal a leading video game studio is training robots to replace all customer service jobs by next week,Health,"December 18, 2022",FAKE
13585,Viral post claims a regional power utility is using deepfakes to fake executive announcements,Local,"August 13, 2022",FAKE
13586,Viral post claims a major airline found a forest that grants immortality to visitors,Sports,"December 06, 2022",FAKE
13587,You won't believe it: a big city zoo is planning to shut down entirely and blame a cyberattack,Finance,"May 13, 2025",FAKE
13588,BREAKING: a major sportswear brand was engineered in a secret lab to control the population,Sports,"August 16, 2023",FAKE
13589,Exposed: a popular podcast network is spying on your thoughts through your phone's microphone,Science,"July 25, 2024",FAKE
13590,BREAKING: a leading solar energy firm was engineered in a secret lab to control the population,Science,"March 09, 2024",FAKE
13591,Viral post claims a national ferry service hid a critical safety flaw for over a decade,Health,"May 04, 2022",FAKE
13592,Viral post claims a leading AI startup is spying on your thoughts through your phone's microphone,Business,"March 22, 2026",FAKE
13593,You won't believe it: a popular ride-share company is planning to replace all employees with clones,Business,"August 25, 2023",FAKE
13594,Viral post claims a leading news outlet contains a hidden mind-control chemical,Local,"June 06, 2025",FAKE
13595,Insiders reveal a national bank secretly owns a rival brand to fake competition,Local,"August 24, 2022",FAKE
13596,Leaked: a well-known furniture retailer is hiding proof that trees are actually robots,Health,"March 21, 2024",FAKE
13597,You won't believe it: a major sportswear brand is quietly funding a private army,Sports,"June 30, 2026",FAKE
13598,SHOCKING: a professional sports league secretly created a fake holiday to boost sales,Crime,"May 21, 2026",FAKE
13599,SHOCKING: a popular ride-share company banned an entire subject for being 'too dangerous',Entertainment,"August 31, 2022",FAKE
13600,Leaked: a leading biotech firm is planning to microchip every employee by next year,Science,"December 17, 2022",FAKE
13601,Exposed: a top pop star is being used to read your mind while you sleep,Local,"August 29, 2023",FAKE
13602,Exposed: a big automaker is using satellites to control the weather,Entertainment,"June 14, 2023",FAKE
13603,SHOCKING: a state government agency is teaching children a secret code created by a cult,Entertainment,"April 04, 2024",FAKE
13604,Viral post claims a regional water utility is secretly funding a doomsday bunker for executives,Entertainment,"July 10, 2025",FAKE
13605,Viral post claims a well-known pet food company secretly controls the weather forecast to boost sales,Health,"January 12, 2026",FAKE
13606,Viral post claims a national gym chain swapped its product formula without telling regulators,Local,"March 23, 2026",FAKE
13607,You won't believe it: a streaming service secretly owns a rival brand to fake competition,Health,"April 22, 2022",FAKE
13608,Viral post claims a leading news outlet is training robots to replace all customer service jobs by next week,Crime,"November 03, 2023",FAKE
13609,BREAKING: a national gym chain banned an entire subject for being 'too dangerous',Business,"April 14, 2026",FAKE
13610,You won't believe it: a national candy maker contains a hidden mind-control chemical,Environment,"March 29, 2024",FAKE
13611,Viral post claims a leading electric car maker faked a celebrity's death for a publicity stunt,Business,"May 30, 2025",FAKE
13612,Insiders reveal a famous university is hiding proof that trees are actually robots,Finance,"November 26, 2022",FAKE
13613,BREAKING: a national pizza chain contains a backdoor giving aliens access to your data,Technology,"June 13, 2022",FAKE
13614,SHOCKING: a popular podcast network is secretly funding a doomsday bunker for executives,Finance,"June 24, 2024",FAKE
13615,BREAKING: a major sportswear brand secretly created a fake holiday to boost sales,Entertainment,"December 26, 2023",FAKE
13616,Leaked: a well-known furniture retailer has been printing counterfeit currency in a hidden facility,Health,"October 22, 2025",FAKE
13617,Viral post claims a famous movie studio planted a listening device in its latest gadget,Health,"February 11, 2022",FAKE
13618,Exposed: a national pizza chain is using satellites to control the weather,Crime,"March 09, 2022",FAKE
13619,Leaked: a well-known amusement park mascot planted microchips in a recent product recall,Local,"August 13, 2025",FAKE
13620,BREAKING: a popular fitness brand has been printing counterfeit currency in a hidden facility,Finance,"March 19, 2025",FAKE
13621,SHOCKING: a national grocery chain is behind a wave of fake reviews online,Science,"August 15, 2022",FAKE
13622,Viral post claims a popular fitness brand faked its bankruptcy to avoid paying employees,Sports,"November 19, 2023",FAKE
13623,BREAKING: a large shipping company secretly bought out its biggest competitor to fix prices,Business,"February 24, 2025",FAKE
13624,Viral post claims a national ferry service is bribing officials to bypass safety regulations,Education,"September 15, 2023",FAKE
13625,Exposed: a major sportswear brand is planning to shut down entirely and blame a cyberattack,Health,"July 27, 2024",FAKE
13626,Viral post claims a leading news outlet hid a critical safety flaw for over a decade,Sports,"October 04, 2023",FAKE
13627,You won't believe it: a regional power utility is bribing officials to bypass safety regulations,Local,"March 20, 2023",FAKE
13628,You won't believe it: a state government agency is secretly funding a doomsday bunker for executives,Science,"November 22, 2023",FAKE
13629,Exposed: a well-known charity confirms that dinosaurs are still alive in a secret jungle,Politics,"March 18, 2026",FAKE
13630,Insiders reveal a famous amusement chain secretly controls the weather forecast to boost sales,Health,"October 10, 2022",FAKE
13631,You won't believe it: a major sportswear brand is planning to microchip every employee by next year,World,"February 17, 2024",FAKE
13632,Viral post claims a leading pharmaceutical company is behind a string of unexplained power outages,Local,"November 20, 2025",FAKE
13633,Leaked: a well-known insurance company is training robots to replace all customer service jobs by next week,Sports,"July 11, 2023",FAKE
13634,Exposed: a national candy maker secretly owns a rival brand to fake competition,Science,"October 23, 2022",FAKE
13635,Viral post claims a popular tech company buried evidence that its product causes memory loss,Health,"January 24, 2025",FAKE
13636,Insiders reveal a famous fashion brand is teaching children a secret code created by a cult,Local,"January 31, 2022",FAKE
13637,SHOCKING: a well-known coffee chain has a secret switch that lets it shut down the internet at will,Science,"February 17, 2024",FAKE
13638,Leaked: a social media platform is bribing officials to bypass safety regulations,Politics,"February 23, 2023",FAKE
13639,Viral post claims a streaming service is canceling the championship because of a hidden curse,Environment,"August 31, 2023",FAKE
13640,BREAKING: a well-known charity is planning to microchip every employee by next year,World,"June 23, 2022",FAKE
13641,You won't believe it: a leading AI startup planted microchips in a recent product recall,World,"December 14, 2024",FAKE
13642,Exposed: a national telecom provider secretly created a fake holiday to boost sales,Local,"February 24, 2023",FAKE
13643,SHOCKING: a global soda brand contains a hidden mind-control chemical,Environment,"March 07, 2022",FAKE
13644,You won't believe it: a national ferry service confirmed a secret alien collaboration on its new project,Sports,"March 16, 2026",FAKE
13645,Leaked: a popular ride-share company is building a hidden underground city to escape a disaster,Environment,"October 13, 2025",FAKE
13646,Leaked: a well-known amusement park mascot is using satellites to control the weather,Business,"October 15, 2025",FAKE
13647,SHOCKING: a regional hospital is hiding proof that trees are actually robots,Local,"April 03, 2026",FAKE
13648,SHOCKING: a major airline is secretly implanting chips in students' textbooks,Education,"August 02, 2024",FAKE
13649,Exposed: a major airline is hiding a mutant animal discovered on its property,Health,"September 06, 2024",FAKE
13650,Exposed: a leading biotech firm hired actors who are actually clones,Sports,"February 20, 2024",FAKE
13651,SHOCKING: a well-known cereal brand contains a backdoor giving aliens access to your data,Science,"February 14, 2023",FAKE
13652,BREAKING: a major sportswear brand is behind a wave of fake reviews online,Local,"August 10, 2024",FAKE
13653,Insiders reveal a top pop star faked its bankruptcy to avoid paying employees,Education,"November 06, 2024",FAKE
13654,BREAKING: a national ferry service is hiding a cure for a common illness to keep profits high,Politics,"October 15, 2025",FAKE
13655,SHOCKING: a well-known coffee chain is quietly funding a private army,Crime,"September 15, 2023",FAKE
13656,You won't believe it: a famous talk show host has a secret switch that lets it shut down the internet at will,Entertainment,"January 15, 2022",FAKE
13657,BREAKING: a well-known charity hid a critical safety flaw for over a decade,Sports,"April 12, 2025",FAKE
13658,SHOCKING: a regional hospital is being replaced by an AI system,Science,"October 27, 2024",FAKE
13659,SHOCKING: a professional sports league is secretly owned by a foreign government,Crime,"February 26, 2026",FAKE
13660,Leaked: a well-known furniture retailer is planning to replace all employees with clones,Crime,"April 16, 2022",FAKE
13661,SHOCKING: a national dairy cooperative is using satellites to control the weather,Entertainment,"June 03, 2025",FAKE
13662,Viral post claims a popular podcast network is secretly owned by a foreign government,World,"May 12, 2026",FAKE
13663,Leaked: a famous fashion brand was designed to replace all human jobs by next year,Health,"December 14, 2024",FAKE
13664,BREAKING: a famous talk show host contains a backdoor giving aliens access to your data,World,"June 24, 2025",FAKE
13665,SHOCKING: a popular ride-share company is planning to replace all employees with clones,Politics,"March 15, 2022",FAKE
13666,You won't believe it: a fast food chain planted a listening device in its latest gadget,Local,"September 01, 2023",FAKE
13667,Leaked: a leading news outlet is using hidden hypnosis techniques in its latest release,World,"April 04, 2024",FAKE
13668,You won't believe it: a well-known cosmetics company is planning to microchip every employee by next year,Health,"November 16, 2022",FAKE
13669,Viral post claims a leading AI startup planted a listening device in its latest gadget,Business,"August 29, 2025",FAKE
13670,You won't believe it: a leading news outlet secretly bought out its biggest competitor to fix prices,World,"July 26, 2025",FAKE
13671,Viral post claims a famous talk show host planted microchips in a recent product recall,Health,"March 29, 2025",FAKE
13672,Leaked: a national lottery commission is secretly implanting chips in students' textbooks,Finance,"March 31, 2023",FAKE
13673,Leaked: a well-known charity is a cover for a government tracking chip,Politics,"April 15, 2024",FAKE
13674,SHOCKING: a national pizza chain is behind a wave of fake reviews online,World,"July 04, 2026",FAKE
13675,Leaked: a major toy manufacturer secretly bought out its biggest competitor to fix prices,Crime,"January 05, 2023",FAKE
13676,BREAKING: a well-known cereal brand is planning to microchip every employee by next year,Technology,"June 26, 2026",FAKE
13677,SHOCKING: a famous movie studio swapped its product formula without telling regulators,Entertainment,"April 05, 2022",FAKE
13678,You won't believe it: a regional school district is using facial recognition to track customers without consent,Technology,"January 26, 2023",FAKE
13679,Exposed: a big automaker is secretly funding a doomsday bunker for executives,Finance,"May 10, 2025",FAKE
13680,BREAKING: a fast food chain hired actors who are actually clones,Technology,"September 21, 2025",FAKE
13681,SHOCKING: a major cruise line is behind a wave of fake reviews online,Science,"March 04, 2023",FAKE
13682,Viral post claims a regional water utility planted microchips in a recent product recall,Business,"December 18, 2025",FAKE
13683,BREAKING: a well-known pet food company has been caught faking safety inspection reports,Science,"December 01, 2023",FAKE
13684,Leaked: a top pop star is hiding a cure for a common illness to keep profits high,Science,"August 07, 2022",FAKE
13685,Exposed: a popular tech company swapped its product formula without telling regulators,Health,"May 17, 2023",FAKE
13686,BREAKING: a well-known retailer found a forest that grants immortality to visitors,Finance,"June 10, 2025",FAKE
13687,Exposed: a professional sports league secretly controls the weather forecast to boost sales,Finance,"March 28, 2024",FAKE
13688,Leaked: a national grocery chain is building a hidden underground city to escape a disaster,Politics,"April 09, 2026",FAKE
13689,Viral post claims a popular podcast network is canceling the championship because of a hidden curse,Business,"February 27, 2025",FAKE
13690,Viral post claims a famous theme park found a forest that grants immortality to visitors,Sports,"July 15, 2024",FAKE
13691,Insiders reveal a social media platform is spying on your thoughts through your phone's microphone,Environment,"October 27, 2023",FAKE
13692,SHOCKING: a major cruise line has been printing counterfeit currency in a hidden facility,Business,"April 13, 2026",FAKE
13693,BREAKING: a major sportswear brand is using satellites to control the weather,Entertainment,"October 02, 2022",FAKE
13694,You won't believe it: a regional water utility is being replaced by an AI system,Finance,"September 05, 2023",FAKE
13695,Viral post claims a popular fitness brand buried evidence that its product causes memory loss,Technology,"July 15, 2026",FAKE
13696,BREAKING: a professional sports league banned an entire subject for being 'too dangerous',Business,"August 07, 2022",FAKE
13697,Exposed: a social media platform hid a critical safety flaw for over a decade,World,"August 13, 2023",FAKE
13698,BREAKING: a national dairy cooperative is secretly controlled by a single family that rules the planet,Business,"January 07, 2022",FAKE
13699,SHOCKING: a national dairy cooperative is a cover for a government tracking chip,Crime,"March 05, 2023",FAKE
13700,SHOCKING: a big city zoo confirms that dinosaurs are still alive in a secret jungle,Environment,"May 10, 2023",FAKE
13701,Insiders reveal a well-known cosmetics company secretly bought out its biggest competitor to fix prices,Business,"October 26, 2025",FAKE
13702,SHOCKING: a national lottery commission was engineered in a secret lab to control the population,Entertainment,"July 15, 2023",FAKE
13703,SHOCKING: a state government agency has been caught faking safety inspection reports,Politics,"February 01, 2024",FAKE
13704,Viral post claims a popular fitness brand is training robots to replace all customer service jobs by next week,Health,"August 28, 2023",FAKE
13705,Viral post claims a well-known pet food company is planning to shut down entirely and blame a cyberattack,Crime,"September 11, 2022",FAKE
13706,Leaked: a well-known furniture retailer planted microchips in a recent product recall,Business,"July 07, 2022",FAKE
13707,Insiders reveal the world's richest man swapped its product formula without telling regulators,Technology,"March 11, 2026",FAKE
13708,Viral post claims a well-known pet food company is bribing officials to bypass safety regulations,Crime,"September 28, 2023",FAKE
13709,Exposed: a national pizza chain confirmed a secret alien collaboration on its new project,World,"January 08, 2025",FAKE
13710,BREAKING: a major sportswear brand is hoarding a secret stockpile in case of collapse,Business,"March 25, 2025",FAKE
13711,Leaked: a major airline is secretly funding a doomsday bunker for executives,Local,"April 06, 2025",FAKE
13712,Leaked: a national grocery chain found a player who is secretly 200 years old,Education,"December 12, 2022",FAKE
13713,You won't believe it: a popular tech company found a forest that grants immortality to visitors,Finance,"June 21, 2024",FAKE
13714,Exposed: a social media platform is using deepfakes to fake executive announcements,Politics,"May 29, 2023",FAKE
13715,Insiders reveal a big city zoo is spying on your thoughts through your phone's microphone,Local,"January 25, 2022",FAKE
13716,Insiders reveal a social media platform is quietly funding a private army,Entertainment,"April 17, 2022",FAKE
13717,Viral post claims a popular fitness brand planted a listening device in its latest gadget,Politics,"September 19, 2022",FAKE
13718,Viral post claims a leading AI startup secretly controls the weather forecast to boost sales,Environment,"March 19, 2024",FAKE
13719,Leaked: a famous chocolate brand is planning to microchip every employee by next year,Politics,"May 04, 2025",FAKE
13720,Leaked: a state government agency is building a hidden underground city to escape a disaster,Technology,"March 05, 2026",FAKE
13721,You won't believe it: a leading pharmaceutical company planted a listening device in its latest gadget,Technology,"April 20, 2025",FAKE
13722,Leaked: a well-known furniture retailer is using deepfakes to fake executive announcements,Crime,"September 14, 2025",FAKE
13723,Insiders reveal a famous university is using facial recognition to track customers without consent,Local,"March 07, 2024",FAKE
13724,BREAKING: a leading video game studio is behind a fake charity used to launder money,Finance,"February 11, 2025",FAKE
13725,BREAKING: a national lottery commission is hoarding a secret stockpile in case of collapse,Health,"June 09, 2024",FAKE
13726,SHOCKING: a famous theme park is training robots to replace all customer service jobs by next week,Business,"January 17, 2024",FAKE
13727,Leaked: a national lottery commission secretly plans to cancel all elections,Education,"December 22, 2025",FAKE
13728,You won't believe it: a national bank has a secret switch that lets it shut down the internet at will,Finance,"August 06, 2024",FAKE
13729,BREAKING: a well-known bookstore chain confirms that dinosaurs are still alive in a secret jungle,Politics,"October 05, 2025",FAKE
13730,SHOCKING: a regional power utility faked an entire product launch with actors,Science,"February 02, 2024",FAKE
